movie_id,title,tags
43306,A Guy Named Joe,{Spencer Tracy. Irene Dunne. Van Johnson. Ward Bond. James Gleason. Lionel Barrymore. Victor Fleming. Drama. Romance. War. pilot. airplane. ghost}
11072,Blazing Saddles,{Cleavon Little. Gene Wilder. Harvey Korman. Slim Pickens. Madeline Kahn. Mel Brooks. Mel Brooks. Western. Comedy. gun. saloon. governor. marching band. comedy. western. spoof. interrupted hanging. railroad. cowboy. western town. western spoof. ceremony. frontier town. looking at the camera. saloon girl. movie reality crossover. nietzsche. coot. self-referential. female singer. anarchic comedy}
9730,Friday the 13th: The Final Chapter,{Kimberly Beck. Erich Anderson. Corey Feldman. Barbara Howard. Crispin Glover. Judie Aronson. Joseph Zito. Horror. Thriller. lake. resurrection. morgue. serial killer. jason vorhees. hitchhike}
209274,Ida,{Agata Trzebuchowska. Agata Kulesza. Joanna Kulig. Dawid Ogrodnik. Adam Szyszkowski. Jerzy Trela. Paweł Pawlikowski. Drama. nun. mine. jew. jewish. poland}
26371,Maurice,{James Wilby. Hugh Grant. Rupert Graves. Denholm Elliott. Simon Callow. Billie Whitelaw. James Ivory. Drama. Romance. gay. coming out. british. gay relationship. coming of age. lgbt child. lgbt. best friends in love}
14137,Beer League,{Artie Lange. Ralph Macchio. Anthony DeSando. Jimmy Palumbo. Joe Lo Truglio. Jerry Minor. Frank Sebastiano. Comedy. baseball. sport}
291,Riding Giants,{Jeff Clark. Darrick Doerner. Laird Hamilton. Dave Kalama. David H. Kalama Jr.. Brian L. Keaulana. Stacy Peralta. Documentary. ocean. california. sea. beach. surfer. hawaii. wave. sun. surfboard. lifestyle. extremsport}
14139,Timecrimes,{Karra Elejalde. Candela Fernández. Bárbara Goenaga. Nacho Vigalondo. Juan Inciarte. Libby Brien. Nacho Vigalondo. Science Fiction. Thriller. scissors. radio. nudity. time. woods. surrealism. travel. independent film. scientist. machine. nonlinear timeline. binoculars. injury. voyeur. loop}
33106,Silver Medalist,{Huang Bo. Kong Jiu. Shaohua Ma. Xu Zheng. Yung Cheung. Shuangbao Wang. Ning Hao. Action. Adventure. Comedy. Drama. Foreign. }
8875,Timber Falls,{Josh Randall. Nick Searcy. Beth Broderick. Sascha Rosemann. T.W. Leshner. Ryan Wiik. Tony Giglio. Horror. Thriller. fanatic. forest. west virginia. suspense}
872,Singin in the Rain,{Gene Kelly. Donald OConnor. Debbie Reynolds. Jean Hagen. Millard Mitchell. Cyd Charisse. Stanley Donen. Gene Kelly. Comedy. Music. Romance. fan. morning. musical. talkie. partner. movie in movie. broadway. audience. chorus girl. diction coach. pearl necklace. flapper}
72914,Fat. Sick & Nearly Dead,{Joe Cross. Phil Riverstone. Amy Badberg. Merv Cross. Virginia Cross. Joe Cross. Kurt Engfehr. Documentary. diet. fasting. vegetable juice. australian man}
139038,A Haunted House,{Marlon Wayans. Essence Atkins. Nick Swardson. Cedric the Entertainer. David Koechner. Dave Sheridan. Michael Tiddes. Comedy. Horror. horror spoof. found footage. duringcreditsstinger}
126509,2016: Obamas America,{ John Sullivan. Dinesh DSouza. Documentary. }
9591,That Thing You Do!,{Tom Everett Scott. Johnathon Schaech. Tom Hanks. Steve Zahn. Ethan Embry. Liv Tyler. Tom Hanks. Comedy. Drama. pop star. musical. record label. music. music band}
10676,Halloween III: Season of the Witch,{Tom Atkins. Stacey Nelkin. Dan OHerlihy. Michael Currie. Ralph Strait. Jadeen Barbor. Tommy Lee Wallace. Horror. Mystery. Science Fiction. commercial. factory. gas station. curfew. mask. halloween. hospital. doctor. death. surveillance camera. stonehenge}
1687,Escape from the Planet of the Apes,{Roddy McDowall. Kim Hunter. Bradford Dillman. Natalie Trundy. Eric Braeden. William Windom. Don Taylor. Action. Science Fiction. spacecraft. pacifism. human being. cage. dystopia. politician. chimpanzee. tease. caving}
24748,Hud,{Paul Newman. Melvyn Douglas. Patricia Neal. Brandon De Wilde. Whit Bissell. Crahan Denton. Martin Ritt. Action. Drama. Western. alcoholism. ranchers. rancher. rebellious youth}
181330,Kevin Hart: Let Me Explain,{Kevin Hart. David Terrell. David Jason Perez. Justine Herron. Harry Ratchford. Joey Wells. Leslie Small. Comedy. Documentary. stand-up comedy. manhattan. new york city. madison square garden. duringcreditsstinger}
468,My Own Private Idaho,{River Phoenix. Keanu Reeves. James Russo. William Richert. Rodney Harvey. Chiara Caselli. Gus Van Sant. Drama. Romance. individual. gay. father son relationship. rome. robbery. treasure. portland. cocaine. generations confilct. idaho. hustler. german. seattle. narkolepsy. pink bathrobe. prostitution. gay sex. incest. lgbt. road movie}
401,Garden State,{Zach Braff. Natalie Portman. Ian Holm. Peter Sarsgaard. Jean Smart. Armando Riesco. Zach Braff. Comedy. Drama. Romance. new jersey. paraplegic. loss of mother. expensive restaurant. pop culture. ecstasy. strangeness. epilepsy. lethargy. answering machine. difficult childhood. unsociability. single. marijuana. los angeles. psychiatrist. grave digger}
76,Before Sunrise,{Ethan Hawke. Julie Delpy. Andrea Eckert. Hanno Pöschl. Karl Bruckschwaiger. Tex Rubinowitz. Richard Linklater. Drama. Romance. dialogue. sunrise. talking. soulmates. walking. austria. traveller. danube. bittersweet. romantic. vienna}
50538,Evil Words,{Patrick Huard. Michel Côté. Catherine Florent. Albert Millaire. Jean LItalien. Jacques Lavallée. Éric Tessier. Horror. Mystery. Thriller. suspense. psychopathic killer. hopital}
25636,Jesus Son,{Billy Crudup. Denis Leary. Jack Black. Dennis Hopper. Holly Hunter. Samantha Morton. Alison Maclean. Comedy. Drama. Romance. drug abuse. magic mushroom. dark comedy. independent film. drug. psychedelics. heroin addict. woman director}
19316,Saving Face,{Michelle Krusiec. Joan Chen. Lynn Chen. Ato Essandoh. Jessica Hecht. Alice Wu. Comedy. Romance. lesbian relationship. lgbt. woman director}
21074,Brick Lane,{Tannishtha Chatterjee. Satish Kaushik. Christopher Simpson. Naeema Begum. Lana Rahman. Sarah Gavron. Drama. arranged marriage. independent film. bangladesh. september 11 2001. woman director}
84329,Robot & Frank,{Frank Langella. Liv Tyler. James Marsden. Susan Sarandon. Peter Sarsgaard. Jeremy Strong. Jake Schreier. Science Fiction. Comedy. Drama. Crime. friendship. robot. senior citizen. cat thief}
20,My Life Without Me,{Sarah Polley. Amanda Plummer. Scott Speedman. Leonor Watling. Deborah Harry. Mark Ruffalo. Isabel Coixet. Drama. Romance. farewell. responsability. dying and death. night shift. daughter. secret love. mother daughter relationship. woman director}
157386,The Spectacular Now,{Miles Teller. Shailene Woodley. Brie Larson. Dayo Okeniyi. Masam Holden. Kyle Chandler. James Ponsoldt. Comedy. Drama. Romance. alcoholism. coming of age. teenager. high school student. based on young adult novel}
13007,Religulous,{Bill Maher. Jose Luis De Jesus Miranda. Andrew Newberg. Steve Burg. Tal Bachman. Jonathan Boulden. Larry Charles. Comedy. Documentary. muslim. museum. jew. evidence. rabbi. interview. christian. faith. atheist. chapel. religious. catholic. evolution. trucker. mormon. skeptic. creationism. aftercreditsstinger}
13518,Fuel,{Joshua Tickell. Barbara Boxer. Richard Branson. George W. Bush. Sheryl Crow. Larry David. Joshua Tickell. Documentary. Drama. energy policy. consumption. automobile industry. independent film. nature}
116584,Valley of the Hearts Delight,{Pete Postlethwaite. Gabriel Mann. Emily Harrison. Diana Scarwid. Tim Boxell. Drama. }
46849,Eye of the Dolphin,{Carly Schroeder. Adrian Dunbar. George Harris. Katharine Ross. Christine Adams. Jane Lynch. Michael D. Sellers. Drama. dolphin. island. research. tourist. town}
40428,8: The Mormon Proposition,{Rocky Mayor Anderson. Matt Aune. Tyler Barrick. Bruce Barton. Melissa Bird. Dustin Lance Black. Reed Cowan. Steven Greenstreet. Documentary. independent film}
17334,The Other End of the Line,{Jesse Metcalfe. Austin Basis. Larry Miller. Michael Chen. Nouva Monika Wahlgren. Sara Foster. James Dodson. Comedy. Romance. indian lead. call center. romantic comedy}
1698,Anatomy,{Franka Potente. Benno Fürmann. Anna Loos. Oliver Wnuk. Sebastian Blomberg. Holger Speckhahn. Stefan Ruzowitzky. Horror. Thriller. butterfly. dissection. scalpel. medical school}
20764,Sleep Dealer,{Leonor Varela. Jacob Vargas. Luis Fernando Peña. Alex Rivera. Drama. Science Fiction. Thriller. virtual reality. dystopia. moral conflict. computer. loneliness. water shortage. teacher}
45132,Super,{Rainn Wilson. Ellen Page. Liv Tyler. Kevin Bacon. Gregg Henry. Michael Rooker. James Gunn. Comedy. Action. Drama. bomb. gun. drug dealer. costume. comic book. party. superhero. dark comedy. gore. blood. comic book shop. comic book collector. dinner. violence. police officer. cosplay. duringcreditsstinger}
76706,Christmas Mail,{Ashley Scott. A.J. Buckley. Rolanda Watts. Vanessa Evigan. Lochlyn Munro. Piper Mackenzie Harris. John Murlowski. Comedy. Family. }
254472,Stung,{Matt OLeary. Jessica Cook. Lance Henriksen. Clifton Collins Jr. David Masterson. Cecilia Pillado. Benni Diez. Comedy. Horror. giant insect}
332285,Antibirth,{Natasha Lyonne. Chloë Sevigny. Meg Tilly. Mark Webber. Maxwell McCabe-Lokos. Emmanuel Kabongo. Danny Perez. Horror. drug abuse. experiment. television. conspiracy. alien abduction. prostitution. pregnancy. new species of human. side effects. narcotic abuse}
49471,Get on the Bus,{Ossie Davis. Charles S. Dutton. Andre Braugher. Richard Belzer. DeAundre Bonds. Thomas Jefferson Byrd. Spike Lee. Drama. washington d.c.. bus. march}
13569,Thr3e,{Marc Blucas. Justine Waddell. Bill Moseley. Priscilla Barnes. Jack Ryan. Kevin Downes. Robby Henson. Drama. Horror. Thriller. }
7512,Idiocracy,{Luke Wilson. Maya Rudolph. Dax Shepard. Terry Crews. Anthony Citric Campos. David Herman. Mike Judge. Adventure. Comedy. Science Fiction. prostitute. capitalism. usa president. arena. congress. future. human experimentation. dystopia. army. stupidity. hibernation. dark comedy. social satire. brainwashing. surveillance. u.s. congress. dystopic future. mass media}
356216,The Rise of the Krays,{Kevin Leslie. Simon Cotton. Phil Dunster. Danny Midwinter. Dan Parr. Alexa Morden. Zackary Adler. Crime. }
11798,This Is England,{Thomas Turgoose. Stephen Graham. Jo Hartley. Andrew Shim. Vicky McClure. Joseph Gilgun. Shane Meadows. Drama. Crime. holiday. skinhead. england. vandalism. independent film. gang. racism. summer. youth. violence. drug. unemployment. xenophobia. culture}
146631,U.F.O.,{Bianca Bree. Sean Brosnan. Simon Phillips. Jean-Claude Van Damme. Peter Barrett. Joey Ansah. Dominic Burns. Action. Adventure. Science Fiction. impostor. alien invasion. military. partying}
43546,Bathing Beauty,{Red Skelton. Esther Williams. Basil Rathbone. Bill Goodwin. Jean Porter. Nana Bryant. George Sidney. Comedy. Music. musical. girls boarding school. swimming pool. romantic comedy}
61038,Go for It!,{Aimee Garcia. Al Bandiero. Jossara Jinaro. Gina Rodriguez. Carmen Marron. Drama. Family. dancing. chicago. woman director}
78373,Dancer. Texas Pop. 81,{Breckin Meyer. Peter Facinelli. Eddie Mills. Ethan Embry. Ashley Johnson. Patricia Wettig. Tim McCanlies. Comedy. Drama. Family. small town. texas}
17820,Show Boat,{Howard Keel. Kathryn Grayson. Ava Gardner. Joe E. Brown. Marge Champion. Gower Champion. George Sidney. Music. Romance. musical. grandmother granddaughter relationship. interracial relationship. reconciliation. riverboat. showboat. miscegenation. paddlewheel boat}
74457,Redemption Road,{Michael Clarke Duncan. Morgan Simpson. Kiele Sanchez. Taryn Manning. Luke Perry. Tom Skerritt. Mario Van Peebles. Drama. }
283384,The Calling,{Susan Sarandon. Gil Bellows. Ellen Burstyn. Topher Grace. Donald Sutherland. Christopher Heyerdahl. Jason Stone. Thriller. series of murders}
19933,The Brave Little Toaster,{Jon Lovitz. Timothy Stack. Phil Hartman. Deanna Oliver. Timothy E. Day. Thurl Ravenscroft. Jerry Rees. Fantasy. Adventure. Animation. Comedy. Family. Music. growing up. coming of age. lost. journey. personification. inanimate objects coming to life. toaster}
756,Fantasia,{Deems Taylor. Walt Disney. Julietta Novis. Leopold Stokowski. David Hand. James Algar. Samuel Armstrong. Ben Sharpsteen. William Roberts. Paul Satterfield. Hamilton Luske. Jim Handley. Ford Beebe. T. Hee. Wilfred Jackson. Norman Ferguson. Animation. Family. Music. orchestra. classical music. musical segments}
433715,8 Days,{Nicole Smolen. Kim Baldwin. Ariana Stephens. Bryson Funk. Jaco Booyens. Thriller. Drama. christian film. sex trafficking}
9728,Friday the 13th Part III,{Dana Kimmell. Paul Kratka. Tracie Savage. Jeffrey Rogers. Catherine Parks. Larry Zerner. Steve Miner. Horror. Thriller. lake. summer camp. murder. serial killer. slasher. summer. jason voorhees. one by one. friday the thirteenth}
9731,Friday the 13th: A New Beginning,{Melanie Kinnaman. John Shepherd. Shavar Ross. Richard Young. Marco St. John. Juliette Cummins. Danny Steinmann. Horror. Thriller. mask. psychology. serial killer. hospital. teenager. series of murders}
9916,The Last Sin Eater,{Louise Fletcher. Henry Thomas. Soren Fulton. A.J. Buckley. Stewart Finlay-McLennan. Liana Liberato. Michael Landon Jr.. Drama. christianity. appalachia. conversion. independent film}
309425,Do You Believe?,{Mira Sorvino. Sean Astin. Alexa PenaVega. Cybill Shepherd. Brian Bosworth. Delroy Lindo. Jon Gunn. Fantasy. Drama. christian}
14156,Impact Point,{Brian Austin Green. Melissa Keller. Linden Ashby. Joe Manganiello. Eddie Alfano. Ron Roggé. Hayley Cloake. Thriller. Romance. }
43610,The Valley of Decision,{Greer Garson. Gregory Peck. Donald Crisp. Lionel Barrymore. Preston Foster. Marsha Hunt. Tay Garnett. Drama. }
360339,Eden,{Jessica Lowndes. Ethan Peck. Diego Boneta. Nate Parker. Mario Casas. Matt Testro. Shyam Madiraju. Thriller. Drama. island. airplane. survival. soccer. crash. team}
31163,Chicken Tikka Masala,{Chris Bisson. Saeed Jaffrey. Sally Bankes. Peter Ash. Zohra Sehgal. Shobu Kapoor. Harmage Singh Kalirai. Comedy. Romance. Foreign. coming out. arranged marriage. gay relationship}
297621,Theres Always Woodstock,{Allison Miller. James Wolk. Katey Sagal. Rumer Willis. Brittany Snow. Ryan Guzman. Rita Merson. Romance. Comedy. Music. woman director}
16205,Jack Brooks: Monster Slayer,{Robert Englund. Trevor Matthews. Daniel Kash. David Fox. Dean Hawes. Rachel Skarsten. Jon Knautz. Action. Comedy. Horror. camping. vomit. demon. science}
887,The Best Years of Our Lives,{Fredric March. Myrna Loy. Dana Andrews. Teresa Wright. Virginia Mayo. Cathy ODonnell. William Wyler. Drama. History. Romance. usa. post traumatic stress  disorder. war veteran. world war ii. rehabilitation. bodily disabled person}
9517,Bully,{Brad Renfro. Bijou Phillips. Nick Stahl. Rachel Miner. Michael Pitt. Leo Fitzpatrick. Larry Clark. Crime. Drama. florida. striptease. homosexuality. independent film. best friend. falling in love. group of friends}
6007,Elling,{Per Christian Ellefsen. Sven Nordin. Jørgen Langhelle. Marit Pia Jacobsen. Per Christensen. Hilde Olausson. Petter Næss. Comedy. Drama. mentally disabled}
364083,Mi America,{Robert Fontaine. Michael Brainard. Grant Boyd. Michael Derek. Lily Autumn Page. Robert Fontaine. Drama. Crime. new york state. hate crime}
8329,REC,{Manuela Velasco. Ferran Terraza. Martha Carbonell. David Vert. Carlos Lasarte. Pablo Rosso. Jaume Balagueró. Paco Plaza. Horror. Mystery. terror. obsession. camcorder. firemen. religion and supernatural. reality tv. bite. cinematographer. attempt to escape. lodger. live-reportage. found footage}
69640,Lies in Plain Sight,{Martha Higareda. Chad Michael Murray. Yul Vazquez. Benito Martinez. Cheyenne Haynes. Patricia Cardoso. Drama. Mystery. Thriller. suicide. family secrets. blind. woman director}
371085,Sharkskin,{ . . }
347548,Containment,{Louise Brealey. Lee Ross. Sheila Reid. Pippa Nixon. Claire Greasley. Andrew Leung. Neil Mcenery-West. Thriller. Horror. Science Fiction. }
322443,The Timber,{James Ransone. Elisa Lasowski. Josh Peck. Attila Árpa. William Gaunt. David Bailie. Anthony OBrien. Adventure. Drama. Western. }
657,From Russia with Love,{Sean Connery. Daniela Bianchi. Pedro Armendáriz. Lotte Lenya. Robert Shaw. Bernard Lee. Terence Young. Action. Thriller. Adventure. venice. london england. terror. england. assassination. spy. assassin. istanbul. russia. secret mission. secret organization. secret intelligence service. kgb. orient express. zagreb. gondola. phantom. villain. duringcreditsstinger}
28165,The Toxic Avenger Part II,{Ron Fazio. John Altamura. Phoebe Legere. Rick Collins. Rikiya Yasuoka. Tsutomu Sekine. Lloyd Kaufman. Michael Herz. Comedy. Horror. Action. japan. new jersey. sequel. superhero. gore. spoof. cult film}
11561,Sleeper,{Woody Allen. Diane Keaton. John Beck. Mary Gregory. Brian Avery. Don Keefer. Woody Allen. Comedy. Romance. Science Fiction. sex. revolution. future. dystopia. government. control. satire. independent film. robot. tyranny. cyrogenics. anarchic comedy}
270303,It Follows,{Maika Monroe. Keir Gilchrist. Daniel Zovatto. Jake Weary. Olivia Luccardi. Lili Sepe. David Robert Mitchell. Horror. Thriller. chase. supernatural. friends. vision. school. young adult. followed}
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,{Woody Allen. John Carradine. Lou Jacobi. Louise Lasser. Anthony Quayle. Tony Randall. Woody Allen. Comedy. transsexuality. perversity. sperm. orgasm. sodomy. sexology. homosexuality. aphrodisiac. anarchic comedy}
595,To Kill a Mockingbird,{Gregory Peck. Brock Peters. James Anderson. Mary Badham. Phillip Alford. John Megna. Robert Mulligan. Crime. Drama. black people. based on novel. brother sister relationship. becoming an adult. isolation. arbitrary law. socially deprived family. tree house. wrong accusal. farm worker. intolerance. exclusion. court case. defence. right and justice. court. child}
8810,Mad Max 2: The Road Warrior,{Mel Gibson. Bruce Spence. Michael Preston. Max Phipps. Vernon Wells. Kjell Nilsson. George Miller. Adventure. Action. Thriller. Science Fiction. explosive. boomerang. pilot. chase. post-apocalyptic. dystopia. deal. survivor. feral child. australia. community. ex-cop. truck. sequel. independent film. oil. wasteland. gang rape. violence. dog. desolate. oil refinery. disfigurement mask. music box. oil tanker. wanderer. ozploitation. motorcycle gangs}
12207,The Legend of Drunken Master,{Jackie Chan. Anita Mui. Ti Lung. Felix Wong. Liu Chia-Liang. Hoh Wing-Fong. Liu Chia-Liang. Action. Comedy. father son relationship. martial arts. showdown. fistfight. friendship. duel}
226,Boys Dont Cry,{Hilary Swank. Chloë Sevigny. Peter Sarsgaard. Brendan Sexton III. Alicia Goranson. Alison Folland. Kimberly Peirce. Crime. Drama. rape. sex. identity. small town. love. friends. murder. romance. true. transgender. anger. woman director. nebraska. small town murder. transphobia. gender identity}
92182,Silent House,{Elizabeth Olsen. Adam Trese. Eric Sheffer Stevens. Julia Taylor Ross. Adam Barnett. Haley Murphy. Chris Kentis. Laura Lau. Horror. Mystery. supernatural. remake. suspense. beer bottle. real time. candelabra. reference to facebook. padlock. woman director}
582,The Lives of Others,{Martina Gedeck. Ulrich Mühe. Sebastian Koch. Ulrich Tukur. Thomas Thieme. Hans-Uwe Bauer. Florian Henckel von Donnersmarck. Drama. Thriller. germany. berlin. suicide. berlin wall. corruption. german democratic republic. stasi. blackmail. cold war. soviet union. nudity. propaganda. freedom of speech. house search. artists life. spying. arts. government. interrogation. surveillance. minister for education. heartbreak. east germany. communism. mfs}
72213,Courageous,{Alex Kendrick. Ken Bevel. Ben Davies. Kevin Downes. Rusty Martin. T.C. Stallings. Alex Kendrick. Drama. father. faith}
990,The Hustler,{Paul Newman. Jackie Gleason. Piper Laurie. George C. Scott. Myron McCormick. Murray Hamilton. Robert Rossen. Drama. suicide. gambling. manager. alcohol. based on novel. bar. billard. hustler. sport. party. pool. money. game. drunk. player}
55604,Boom Town,{Clark Gable. Spencer Tracy. Claudette Colbert. Hedy Lamarr. Frank Morgan. Lionel Atwill. Jack Conway. Adventure. Drama. Romance. partnership. oil. oil tycoon. wildcatter. oil field}
9662,The Triplets of Belleville,{Béatrice Bonifassi. Lina Boudreau. Michèle Caucheteux. Jean-Claude Donda. Mari-Lou Gauthier. Charles Linton. Sylvain Chomet. Adventure. Animation. Comedy. Drama. france. kidnapping. boy. biker. tour de france. mafia. dog. triplet. band singer. silent film. old woman}
20862,Smoke Signals,{Adam Beach. Evan Adams. Irene Bedard. Gary Farmer. Tantoo Cardinal. Cody Lightning. Chris Eyre. Drama. Comedy. }
2771,American Splendor,{Paul Giamatti. Hope Davis. Judah Friedlander. James Urbaniak. Harvey Pekar. Joyce Brabner. Shari Springer Berman. Robert Pulcini. Comedy. Drama. biography. independent film. v.a. hospital. junk sale. jellybean. greeting card. file clerk. garage sale. comic book art. neurotic. woman director}
80,Before Sunset,{Ethan Hawke. Julie Delpy. Vernon Dobtcheff. Louise Lemoine Torrès. Mariane Plasteig. Diabolo. Richard Linklater. Drama. Romance. paris. journalist. dialogue. talking. soulmates. walking. bookshop. love of ones life. author}
55,Amores perros,{Gael García Bernal. Vanessa Bauche. Goya Toledo. Alvaro Guerrero. Emilio Echevarría. Jorge Salinas. Alejandro González Iñárritu. Drama. Thriller. homeless person. mexico city. daughter. secret love. dogfight. money. dog. nonlinear timeline. multiple storylines. new mexican cinema}
11023,Thirteen,{Evan Rachel Wood. Nikki Reed. Vanessa Hudgens. Holly Hunter. Brady Corbet. Jeremy Sisto. Catherine Hardwicke. Crime. Drama. cheating. dysfunctional family. teen angst. underage drinking. domestic violence. makeover. drug overdose. teacher student relationship. street life. movie theater. razor blade. tattoo shop. peer pressure. shoe store. overachiever. reference to jack black. flunking out of school. promiscuous mother. glue sniffing. woman director}
33667,Gentlemans Agreement,{Gregory Peck. Dorothy McGuire. John Garfield. Celeste Holm. Anne Revere. June Havoc. Elia Kazan. Drama. Romance. anti semitism. soldier}
39013,Winters Bone,{Jennifer Lawrence. John Hawkes. Kevin Breznahan. Dale Dickey. Garret Dillahunt. Sheryl Lee. Debra Granik. Drama. father. court. bail. drug trade. girl. aftercreditsstinger. duringcreditsstinger. woman director}
11194,Touching the Void,{Brendan Mackey. Nicholas Aaron. Richard Hawking. Ollie Ryall. Joe Simpson. Simon Yates. Kevin Macdonald. Documentary. Action. Adventure. wound. mountaineer. peru. sport. glacier. climbing. rescue. snow. cordillera huayhuash}
43839,Alexanders Ragtime Band,{Tyrone Power. Alice Faye. Don Ameche. Ethel Merman. Jack Haley. Jean Hersholt. Henry King. Drama. Music. Romance. dance. ragtime. concert tour}
1382,Me and You and Everyone We Know,{Miranda July. John Hawkes. Brandon Ratcliff. Miles Thompson. Carlie Westerman. Brad William Henke. Miranda July. Comedy. Drama. brother brother relationship. playground. independent film. sex talk. art gallery. separation. self mutilation. shoe salesman. chat session. female artist. meeting on the internet. hope chest. woman director}
44639,Inside Job,{Matt Damon. William Ackman. Barack Obama. George W. Bush. Jonathan Alpert. Christine Lagarde. Charles Ferguson. Documentary. corruption. capitalism. globalization. bank. banker. fraud. wall street. finances. global economy. banking. crisis. money. economics. financial crisis. stock market. corporation}
301351,We Are Your Friends,{Zac Efron. Emily Ratajkowski. Wes Bentley. Nick Rotteveel. Alessandro Lindblad. Jon Abrahams. Max Joseph. Drama. Music. Romance. dj}
4816,Ghost Dog: The Way of the Samurai,{Forest Whitaker. Cliff Gorman. Tricia Vessey. Henry Silva. Victor Argo. Joseph Rigano. Jim Jarmusch. Crime. Drama. deportation. hitman. mission of murder. book. code. telescope. beating. mafia. park. pigeon. hagakure. ice cream. haitian. cd player. rouge. arm sling. racial slur}
7873,Harsh Times,{Christian Bale. Freddy Rodríguez. Eva Longoria. Chaka Forman. Tammy Trull. J.K. Simmons. David Ayer. Crime. Drama. Thriller. Action. watching a movie. playing pool. vinegar}
331190,Captive,{Kate Mara. David Oyelowo. Michael Kenneth Williams. Mimi Rogers. Leonor Varela. E. Roger Mitchell. Jerry Jameson. Crime. Drama. Thriller. hostage. based on true story. murder. independent film. single mother. drug. drug addict. recovering drug addict. auto theft. based on true events}
15186,Full Frontal,{David Duchovny. Nicky Katt. Catherine Keener. Mary McCormack. David Hyde Pierce. Julia Roberts. Steven Soderbergh. Comedy. Drama. Romance. independent film}
17994,Witchboard,{Stephen Nichols. Tawny Kitaen. Todd Allen. Kathleen Wilhoite. Burke Byrnes. James W. Quinn. Kevin Tenney. Horror. ax. possession. psychic power. ouija. ouija board. evil spirit}
1378,Shortbus,{Sook-Yin Lee. Paul Dawson. PJ DeBoy. Jay Brannan. Lindsay Beamish. Raphael Barker. John Cameron Mitchell. Romance. Drama. Comedy. gay. new york. free love. swinger club. transsexuality. sex. heterosexual. suicide attempt. eroticism. group sex. orgasm. sex therapy. video. dominatrix. homosexuality. unsimulated sex}
8885,Waltz with Bashir,{Ari Folman. Ron Ben-Yishai. Dror Harazi. Ronny Dayag. Ari Folman. Drama. Animation. War. israel. palestine. middle east. lebanon. nightmare. middle east conflict}
48382,The Book of Mormon Movie. Volume 1: The Journey,{Kirby Heyborne. Michael Flynn. . . }
12901,No End in Sight,{Campbell Scott. Gerald Burke. Ali Fadhil. Robert Hutchings. Charles Ferguson. Documentary. white house. occupying power. independent film. incompetence. irak. superpower. warfare}
250124,The Diary of a Teenage Girl,{Bel Powley. Kristen Wiig. Alexander Skarsgård. Christopher Meloni. Austin Lyon. Madeleine Waters. Marielle Heller. Drama. Romance. 1970s. teenage girl. older man younger woman relationship. based on graphic novel. teenage sexuality. woman director}
14284,In the Shadow of the Moon,{Buzz Aldrin. Michael Collins. Alan Bean. Eugene Cernan. Charles Duke. James Lovell. David Sington. Documentary. nasa. space mission. rocket. moon landing. space. astronaut. apollo s}
57120,Meeks Cutoff,{Michelle Williams. Bruce Greenwood. Will Patton. Zoe Kazan. Paul Dano. Shirley Henderson. Kelly Reichardt. Drama. Western. gold. oregon. thirst. tree. settler. family relationships. native american. salt lake city. pioneer. woman director}
12228,Inside Deep Throat,{Dennis Hopper. Peter Bart. Warren Beatty. Carl Bernstein. Fenton Bailey. Randy Barbato. History. Documentary. usa. 1970s. sexual revolution. unsimulated sex}
22617,Dinner Rush,{Danny Aiello. John Rothman. Frank Bongiorno. Lexie Sperduto. Zainab Jah. Alex Corrado. Bob Giraldi. Drama. Action. Thriller. }
55561,Clockwatchers,{Toni Collette. Parker Posey. Lisa Kudrow. Alanna Ubach. Helen FitzGerald. Stanley DeSantis. Jill Sprecher. Comedy. Drama. independent film. woman director}
42889,The Virginity Hit,{Matt Bennett. Zack Pearlman. Jacob Davich. Justin Kline. Krysta Rodriguez. Nicole Weaver. Huck Botko. Andrew Gurland. Comedy. loss of virginity. teenage boy. teen comedy. teenage sexuality. found footage. sex comedy. virginity}
10656,Subway,{Isabelle Adjani. Christopher Lambert. Richard Bohringer. Michel Galabru. Jean-Hugues Anglade. Jean Reno. Luc Besson. Action. Thriller. paris. culture clash. subway. metropolis. blackmail. document. criminal. socialite. punk band}
24363,House of D,{Robin Williams. David Duchovny. Anton Yelchin. Téa Leoni. Erica Tazel. Alice Drummond. David Duchovny. Comedy. Drama. self-discovery. friendship}
13121,Teeth,{Jess Weixler. John Hensley. Josh Pais. Hale Appleman. Lenny Von Dohlen. Vivienne Benesch. Mitchell Lichtenstein. Comedy. Horror. }
24746,Six-String Samurai,{Jeffrey Falcon. Justin McGuire. Kim De Angelo. Stephane Gauger. Clifford Hugo. Oleg Bernov. Lance Mungia. Action. Adventure. Science Fiction. independent film}
325140,Hum To Mohabbat Karega,{ . . }
12109,Its All Gone Pete Tong,{Paul Kaye. Kate Magowan. Neil Maskell. Beatriz Batarda. Pete Tong. Mike Wilmot. Michael Dowse. Drama. Comedy. Music. disc jockey. loss of family. cocaine. comeback. recording studio. british. ibiza. based on true story. disabled}
27023,Saint John of Las Vegas,{Steve Buscemi. Romany Malco. Tim Blake Nelson. Sarah Silverman. John Cho. Emmanuelle Chriqui. Hue Rhodes. Comedy. independent film. aftercreditsstinger}
